HS 1996 Product Code,HS 1996 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
080820,Pears and quinces,05792,Pears/quinces fresh
080910,Apricots,05793,"Stone fruit nes, fresh"
080920,Cherries,05793,"Stone fruit nes, fresh"
080930,"Peaches, including nectarines",05793,"Stone fruit nes, fresh"
080940,Plums and sloes,05793,"Stone fruit nes, fresh"
081010,Strawberries,05794,Berries fresh
081020,"Raspberries, blackberries, mulberries and loganberries",05794,Berries fresh
081030,"Black, white or red currants and gooseberries",05794,Berries fresh
081040,"Cranberries, bilberries and other fruits of the genus Vaccinium",05794,Berries fresh
081050,Kiwifruit,05798,Other fresh fruit
081090,Other,05798,Other fresh fruit
081110,Strawberries,05831,"Strawberries, frozen"
081120,"Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",05832,"Berry fruits nes,frozen"
081190,Other,05839,Fruit/nut nes cook/frozn
081210,Cherries,05821,Fruit temp preserved
081220,Strawberries,05821,Fruit temp preserved
081290,Other,05821,Fruit temp preserved
081310,Apricots,05799,"Dried fruit nes,mixtures"
081320,Prunes,05799,"Dried fruit nes,mixtures"
081330,Apples,05799,"Dried fruit nes,mixtures"
081340,Other fruit,05799,"Dried fruit nes,mixtures"
081350,Mixtures of nuts or dried fruits of this Chapter,05799,"Dried fruit nes,mixtures"
081400,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",05822,"Fruit peel, temp presvd."
090111,"Coffee, not roasted :-- Not decaffeinated",07111,Coffee not roasted/decaf
090112,"Coffee, not roasted :-- Decaffeinated",07112,Coffee decaff not roastd
090121,Coffee roasted :-- Not decaffeinated,0712,Coffee roasted
090122,Coffee roasted :-- Decaffeinated,0712,Coffee roasted
090190,Other,07132,Coffee/substitute mixes
090210,Green tea (not fermented) in immediate packings of a content not exceeding 3 kg,07411,"Green tea, pack to 3kg"
090220,Other green tea (not fermented),07412,"Green tea, bulk"
090230,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",07413,"Black tea, pack to 3kg"
090240,Other black tea (fermented) and other partly fermented tea,07414,"Black tea, bulk"
090300,Mate,07431,Mate
090411,Pepper :-- Neither crushed nor ground,07511,Pepper whole
090412,Pepper :-- Crushed or ground,07512,Pepper crushed/ground
090420,"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground",07513,Capsicum dry/crush/grnd
090500,Vanilla.,07521,Vanilla
090610,Neither crushed nor ground,07522,"Cinnamon,etc whole"
090620,Crushed or ground,07523,"Cinnamon,crushed/ground"
090700,"Cloves (whole fruit, cloves and stems).",07524,"Cloves, whole/clove/stem"
090810,Nutmeg,07525,Nutmeg/mace/cardamoms
090820,Mace,07525,Nutmeg/mace/cardamoms
090830,Cardamoms,07525,Nutmeg/mace/cardamoms
090910,Seeds of anise or badian,07526,Seed spices
090920,Seeds of coriander,07526,Seed spices
090930,Seeds of cumin,07526,Seed spices
090940,Seeds of caraway,07526,Seed spices
090950,Seeds of fennel; juniper berries,07526,Seed spices
091010,Ginger,07527,Ginger (excpt preserved)
091020,Saffron,07528,Thyme/saffron/bay leaves
091030,Turmeric (curcuma),07529,"Spices nes, mixtures"
091040,Thyme; bay leaves,07528,Thyme/saffron/bay leaves
091050,Curry,07529,"Spices nes, mixtures"
091091,Other spices :-- Mixtures referred to in Note 1 (b) to this Chapter,07529,"Spices nes, mixtures"
091099,Other spices :-- Other,07529,"Spices nes, mixtures"
100110,Durum wheat,0411,Durum wheat
100190,Other,0412,Wheat nes/meslin
100200,Rye.,0451,Rye
100300,Barley.,0430,Barley grain
100400,Oats.,0452,Oats
100510,Seed,0441,Maize seed ex sweet corn
100590,Other,0449,Maize ex sweet corn nes
100610,Rice in the husk (paddy or rough),0421,Rice in the husk
100620,Husked (brown) rice,0422,Rice husked(brown)
100630,"Semi-milled or wholly milled rice, whether or not polished or glazed",04231,Rice milled unbroken
100640,Broken rice,04232,"Rice milled, broken"
100700,Grain sorghum.,0453,Grain sorghum
100810,Buckwheat,04592,Buckwheat
100820,Millet,04591,Millet
100830,Canary seed,04593,Canary seed
100890,Other cereals,04599,Cereals grains nes
110100,Wheat or meslin flour.,0461,Flour of wheat or meslin
110210,Rye flour,04719,Cereal meal/flour nes
110220,Maize (corn) flour,04711,Maize (corn) flour
110230,Rice flour,04719,Cereal meal/flour nes
110290,Other,04719,Cereal meal/flour nes
110311,Groats and meal :-- Of wheat,0462,Wheat meal/groats/pellet
110312,Groats and meal :-- Of oats,04722,Cereal groats/meal n.e.s
110313,Groats and meal :-- Of maize (corn),04721,Maize meal/groats
110314,Groats and meal :-- Of rice,04722,Cereal groats/meal n.e.s
110319,Groats and meal :-- Of other cereals,04722,Cereal groats/meal n.e.s
110321,Pellets :-- Of wheat,0462,Wheat meal/groats/pellet
110329,Pellets :-- Of other cereals,04729,"Cereal pellets,non-wheat"
110411,Rolled or flaked grains :-- Of barley,04813,Cereal nes rolled/flaked
110412,Rolled or flaked grains :-- Of oats,04813,Cereal nes rolled/flaked
110419,Rolled or flaked grains :-- Of other cereals,04813,Cereal nes rolled/flaked
110421,"Other worked grains (for example, hulled, pearled, sliced or kibbled) :-- Of barley",04814,"Cereal,prepd nes ex rice"
110422,"Other worked grains (for example, hulled, pearled, sliced or kibbled) :-- Of oats",04814,"Cereal,prepd nes ex rice"
110423,"Other worked grains (for example, hulled, pearled, sliced or kibbled) :-- Of maize (corn)",04814,"Cereal,prepd nes ex rice"
110429,"Other worked grains (for example, hulled, pearled, sliced or kibbled) :-- Of other cereals",04814,"Cereal,prepd nes ex rice"
110430,"Germ of cereals, whole, rolled, flaked or ground",04815,Cereal germ prepared
110510,"Flour, meal and powder",05641,"Potato flour,meal"
110520,"Flakes, granules and pellets",05642,Potato flaked
110610,Of the dried leguminous vegetables of heading No. 07.13,05646,Legume flour/meal
110620,Of sago or of roots or tubers of heading No. 07.14,05647,Veg root/tubr flour/meal
110630,Of the products of Chapter 8,05648,Fruit/nut meal/flour
110710,Not roasted,0482,Malt/ malt flour
110720,Roasted,0482,Malt/ malt flour
110811,Starches :-- Wheat starch,59211,Wheat starch
110812,Starches :-- Maize (corn) starch,59212,Maize (corn) starch
110813,Starches :-- Potato starch,59213,Potato starch
110814,Starches :-- Manioc (cassava) starch,59214,Manioc (cassava) starch
110819,Starches :-- Other starches,59215,Starches nes
110820,Inulin,59216,Inulin
110900,"Wheat gluten, whether or not dried.",59217,Wheat gluten
120100,"Soya beans, whether or not broken.",2222,Soya beans
120210,In shell,22211,Groundnuts in shell
120220,"Shelled, whether or not broken",22212,Groundnuts shelled
120300,Copra.,2231,Copra
120400,"Linseed, whether or not broken.",2234,Linseed
120500,"Rape or colza seeds, whether or not broken.",22261,Rape and colza seeds
120600,"Sunflower seeds, whether or not broken.",2224,Sunflower seeds
120710,Palm nuts and kernels,2232,Palm nuts and kernels
120720,Cotton seeds,2223,Cotton seeds
120730,Castor oil seeds,2235,Castor oil seeds
120740,Sesamum seeds,2225,Sesame seeds
120750,Mustard seeds,22262,Mustard seeds
120760,Safflower seeds,2227,Safflower seeds
120791,Other :-- Poppy seeds,2237,Oil seeds/oil fruits nes
120792,Other :-- Shea nuts (karite nuts),2237,Oil seeds/oil fruits nes
120799,Other :-- Other,2237,Oil seeds/oil fruits nes
120810,Of soya beans,2239,Oil seed/etc flour/meal
120890,Other,2239,Oil seed/etc flour/meal
120911,Beet seed :-- Sugar beet seed,29251,Sugar beet seed
120919,Beet seed :-- Other,29254,Other vegetable seeds
120921,"Seeds of forage plants, other than beet seed :-- Lucerne (alfalfa) seed",29252,Seeds of forage plants
120922,"Seeds of forage plants, other than beet seed :-- Clover (Trifolium spp.) seed",29252,Seeds of forage plants
120923,"Seeds of forage plants, other than beet seed :-- Fescue seed",29252,Seeds of forage plants
120924,"Seeds of forage plants, other than beet seed :-- Kentucky blue grass (Poa pratensis L.) seed",29252,Seeds of forage plants
120925,"Seeds of forage plants, other than beet seed :-- Rye grass (Lolium multiflorum Lam., Lolium perenne L.) seed",29252,Seeds of forage plants
120926,"Seeds of forage plants, other than beet seed :-- Timothy grass seed",29252,Seeds of forage plants
120929,"Seeds of forage plants, other than beet seed :-- Other",29252,Seeds of forage plants
120930,Seeds of herbaceous plants cultivated principally for their flowers,29253,Flower seeds
120991,Other :-- Vegetable seeds,29254,Other vegetable seeds
120999,Other,29259,Seeds/fruit/spores nes
121010,"Hop cones, neither ground nor powdered nor in the form of pellets",05484,Hop cones and lupulin
121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",05484,Hop cones and lupulin
121110,Liquorice roots,29241,Liquorice roots
121120,Ginseng roots,29242,Ginseng roots
121190,Other,29249,Pharmacy plants nes
121210,"Locust beans, including locust bean seeds",05489,Veg prods nes frsh/dried
121220,Seaweeds and other algae,29297,Seaweeds/algae nes
121230,"Apricot, peach or plum stones and kernels",05485,"Fruit kernels,fresh/dry"
121291,Other :-- Sugar beet,05487,Sugar beet frsh dried
121292,Other :-- Sugar cane,05488,Sugar cane frsh dried
121299,Other,05489,Veg prods nes frsh/dried
121300,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets.",08111,Cereal straw etc unprep
121410,Lucerne (alfalfa) meal and pellets,08112,Lucerne(alfalfa)
121490,Other,08113,Fodder roots/crops
130110,Lac,29221,Lac
130120,Gum Arabic,29222,Gum arabic
130190,Other,29229,Nat gums/resin/etc nes
130211,Vegetable saps and extracts :-- Opium,29294,Vegetable saps/extracts
130212,Vegetable saps and extracts :-- Of liquorice,29294,Vegetable saps/extracts
130213,Vegetable saps and extracts :-- Of hops,29294,Vegetable saps/extracts
130214,Vegetable saps and extracts :-- Of pyrethrum or of the roots of plants containing rotenone,29294,Vegetable saps/extracts
130219,Vegetable saps and extracts :-- Other,29294,Vegetable saps/extracts
130220,"Pectic substances, pectinates and pectates",29295,Vegetable pectins
130231,"Mucilages and thickeners, whether or not modified, derived from vegetable products :-- Agar-agar",29296,Veg mucilages/thickeners
130232,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds",29296,Veg mucilages/thickeners
130239,"Mucilages and thickeners, whether or not modified, derived from vegetable products :",29296,Veg mucilages/thickeners
140110,Bamboos,29231,Bamboo for plaiting
140120,Rattans,29232,Rattan
140190,Other,29239,Plaiting materials nes
140210,Kapok,29292,Veget padding materials
140290,Other,29292,Veget padding materials
140310,Broomcorn (Sorghum vulgare var.technicum),29293,Veg brush/broom material
140390,Other,29293,Veg brush/broom material
140410,Raw vegetable materials of a kind used primarily in dyeing or tanning,29299,Veg material/product nes
140420,Cotton linters,2632,Cotton linters
140490,Other,29299,Veg material/product nes
150100,"Pig fat (including lard) and poultry fat, other than that of heading No. 02.09 or 15.03.",4112,"Pig,poultry fat rendered"
150200,"Fats of bovine animals, sheep or goats, other than those of heading No. 15.03.",41132,Fats of cattle/sheep/etc
150300,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared.",41133,Lard stearin/oil unemuls
150410,Fish-liver oils and their fractions,41111,Fish liver oil
150420,"Fats and oils and their fractions, of fish, other than liver oils",41112,Other fish oils/fats
150430,"Fats and oils and their fractions, of marine mammals",41113,Marine mammals oils/fats
150510,"Wool grease, crude",41134,"Wool grease, crude"
150590,Other,41135,Wool grease ders/lanolin
150600,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",41139,Animal oils/fats nes
150710,"Crude oil, whether or not degummed",42111,Crude soya bean oil
150790,Other,42119,Refined soya bean oil
150810,Crude oil,42131,Crude peanut oil
150890,Other,42139,Refined peanut oil
150910,Virgin,42141,Virgin olive oil
150990,Other,42142,Other olive oil
151000,"Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading No. 15.09.",42149,Olive oil blends
151110,Crude oil,42221,Crude palm oil
151190,Other,42229,Refined palm oil
151211,Sunflower-seed or safflower oil and fractions thereof :-- Crude oil,42151,Crude safflower oil
151219,Sunflower-seed or safflower oil and fractions thereof :-- Other,42159,Refined safflower oil
151221,"Cotton-seed oil and its fractions :-- Crude oil, whether or not gossypol has been removed",42121,Crude cotton seed oil
151229,Cotton-seed oil and its fractions :-- Other,42129,Refined cotton seed oil
151311,Coconut (copra) oil and its fractions :-- Crude oil,42231,Crude coconut oil
151319,Coconut (copra) oil and its fractions :-- Other,42239,Refined coconut oil
151321,Palm kernel or babassu oil and fractions thereof :-- Crude oil,42241,Crude palm kernel oil
151329,Palm kernel or babassu oil and fractions thereof :-- Other,42249,Refined palm kernel oil
151410,Crude oil,42171,Crude rape/colza/mus oil
151490,Other,42179,Ref rape/colza/must oil
151511,Linseed oil and its fractions :-- Crude oil,42211,Crude linseed oil
151519,Linseed oil and its fractions :-- Other,42219,Refined linseed oil
151521,Maize (corn) oil and its fractions :-- Crude oil,42161,Crude maize oil
151529,Maize (corn) oil and its fractions :-- Other,42169,Refined maize oil
151530,Castor oil and its fractions,4225,Castor oil
151540,Tung oil and its fractions,42291,Tung oil
151550,Sesame oil and its fractions,4218,Sesame (sesasum) oil
151560,Jojoba oil and its fractions,42299,Fixed vegetable oils nes
151590,Other,42299,Fixed vegetable oils nes
151610,Animal fats and oils and their fractions,43121,Animal fat/oil/fractions
151620,Vegetable fats and oils and their fractions,43122,Veg fat/oil/fractions
151710,"Margarine, excluding liquid margarine",09101,Margarine exc liquid
151790,Other,09109,Misc edible prods nes
151800,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by beat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading No.15.16; inedible mixtu",4311,Animal/veg oil modified
152000,"Glycerol, crude; glycerol waters and glycerol lyes.",51222,"Glycerol,glycerol lyes"
152110,Vegetable waxes,43141,Vegetable waxes
152190,Other,43142,Insect waxes/spermaceti
152200,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.,43133,Degras-fat residues
160100,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products.",0172,Sausages etc. (meat)
160210,Homogenised preparations,09811,Homogenized meat preps.
160220,Of liver of any animal,0173,"Liver,prepared/preserved"
160231,Of poultry of heading No. 01.05 :-- Of turkeys,0174,"Poultry,prepd/presvd.nes"
160232,Of poultry of heading No. 01.05 :-- Of fowls of the species Gallus domesticus,0174,"Poultry,prepd/presvd.nes"
160239,Of poultry of heading No. 01.05 :-- Other,0174,"Poultry,prepd/presvd.nes"
160241,Of swine :-- Hams and cuts thereof,0175,Pork prepared/presvd nes
160242,Of swine :-- Shoulders and cuts thereof,0175,Pork prepared/presvd nes
160249,"Of swine :-- Other, including mixtures",0175,Pork prepared/presvd nes
160250,Of bovine animals,0176,Beef prepared/presvd nes
160290,"Other, including preparations of blood of any animal",0179,Meat nes prepared/presvd
160300,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",0171,"Meat,fish extrcts/juices"
160411,"Fish, whole or in pieces, but not minced :-- Salmon",03711,"Salmon,prepd/preserved"
160412,"Fish, whole or in pieces, but not minced :-- Herrings",03712,Herring etc prepd/presvd
160413,"Fish, whole or in pieces, but not minced :-- Sardines, sardinella and brisling or sprats",03712,Herring etc prepd/presvd
160414,"Fish, whole or in pieces, but not minced :-- Tunas, skipjack and bonito (Sarda spp.)",03713,Tuna etc prepd/preserved
160415,"Fish, whole or in pieces, but not minced :-- Mackerel",03714,Mackerel prepd/preserved
160416,"Fish, whole or in pieces, but not minced :-- Anchovies",03715,Fish nes prepd/preserved
160419,"Fish, whole or in pieces, but not minced :-- Other",03715,Fish nes prepd/preserved
160420,Other prepared or preserved fish,03716,"Fish prepard,presrvd nes"
160430,Caviar and caviar substitutes,03717,Caviar/substitutes
160510,Crab,03721,"Crustaceans,prepd/presvd"
